,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
860111895,บรรษัทบริบาล :(ความรับผิดชอบต่อสังคมขององค์กร) ทำการกุศลเพื่อภาพลักษณ์องค์กร และตอบสนองประเด็นสังคม /,"คอตเลอร์, ฟิลิป; รมณียฉัตร แก้วกิริยา",658.408 ค183บ, Management. Industrial Management,"ยูนิเวอร์แซล พับลิชิ่ง,",2008,0,https://libswu.on.worldcat.org/oclc/860111895
860115571,Transport Logistics HUB :เมื่อประเทศไทยอยากเป็นศูนย์กลางโลจิสติกส์ ของภูมิภาคอินโดจีนและจีนตอนใต้ /,ธนิต โสรัตน์,658.5 ธ262ม, Management. Industrial Management,"วี-เซิร์ฟ โลจิสติกส์,",2006,0,https://libswu.on.worldcat.org/oclc/860115571
860132307,บริหารเวลา บริหารชีวิตและความสำเร็จ /,"แมงค์เทอโลว์, เจมส์; วรินดา อลอนโซ",650.11 ม861บ, Management. Industrial Management,"เนชั่นบุ๊คส์,",2008,0,https://libswu.on.worldcat.org/oclc/860132307
860152150,คู่กัดธุรกิจ /,พัฐกานต์ เชียงน้อย,658.8 ค689, Management. Industrial Management,"ฐานมีเดีย เน็ตเวริ์ค,",2006,0,https://libswu.on.worldcat.org/oclc/860152150
860157385,เศรษฐกิจสร้างสรรค์ :เขามั่งคั่งจากความคิดกันอย่างไร /,คุณากร วาณิชย์วิรุฬห์.,608.741 ฮ391ศ, Management. Industrial Management,"ศูนย์สร้างสรรค์งานออกแบบ,",2009,0,https://libswu.on.worldcat.org/oclc/860157385
860160768,การจัดการการเงินธุรกิจ /,"รอสส์, สตีเฟน เอ; เวสเตอร์ฟีล, แร็นดอปท์ ดับเบิลยู; จอร์แดน, แบร็ดฟอร์ด ดี; พูนศักดิ์ แสงสันต์; กิตติพันธ คงสวัสดิ์เกียรติ",658.15 ร195ก, Management. Industrial Management,"แมคกรอ-ฮิล,",2009,0,https://libswu.on.worldcat.org/oclc/860160768
860732108,คิดเชิงออกแบบ :เทรนด์ใหม่ของธุรกิจยุคนวัตกรรมไม่รู้จบ /,"บราวน์, ทิม,; นุจรี นาคเจริญวารี",658.5752 บ214ค, Management. Industrial Management,"มติชน,",2011,0,https://libswu.on.worldcat.org/oclc/860732108
860736944,ฉันเอาเนยแข็งของเธอไป /,"มัลโหตระ, ดีพัค; ศันสนีย์ วรรณางกูร",650.1 ม371ฉ, Management. Industrial Management,"เนชั่นบุ๊คส์,",2012,0,https://libswu.on.worldcat.org/oclc/860736944
860737466,ครบเครื่องเรื่องนักบริหาร /,สุทธิชัย ปัญญโรจน์,658.409 ส773ค, Management. Industrial Management,"ปัญญาชน,",2012,0,https://libswu.on.worldcat.org/oclc/860737466
860738287,Smart leadership :กลยุทธ์การนำระดับกูรู /,ศิริยุพา รุ่งเริ่งสุข,658.4092 ศ479ส, Management. Industrial Management,"กรุงเทพธุรกิจ,",2012,0,https://libswu.on.worldcat.org/oclc/860738287
860739242,The book of Boonkiet Chokwatana /,ณรินณ์ทิพ วิริยะบัณฑิตกุล,658.4 บ395ณ, Management. Industrial Management,"พีเพิลมีเดีย,",2012,0,https://libswu.on.worldcat.org/oclc/860739242
860739337,Productivity for SMEs :การเพิ่มผลผลิตและลดต้นทุนสำหรับผู้ประกอบการ SMEs /,วิฑูรย์ สิมะโชคดี,658.022 ว574พ, Management. Industrial Management,"สมาคมส่งเสริมเทคโนโลยี (ไทย-ญี่ปุ่น),",2012,0,https://libswu.on.worldcat.org/oclc/860739337
860739552,เทคนิคการวางแผนและประเมินผลโครงการ /,สิน พันธุ์พินิจ,658.404 ส724ท, Management. Industrial Management,"วิทยพัฒน์,",2012,0,https://libswu.on.worldcat.org/oclc/860739552
860739907,สร้างกิจการให้ตัวเอง /,"เลสเตอร์, เดวิด; สุพรรณี ปิ่นมณี; ชูศักดิ์ ดิเรกวัฒนชัย",658.022 ล796ส, Management. Industrial Management,"หน้าต่างสู่โลกกว้าง,",2010,0,https://libswu.on.worldcat.org/oclc/860739907
860739987,Public enterprise reform and organizational commitment :a comparative study on the public energy enterprises in Thailand /,Sakda Siriphattrasophon.; National Institute of Development AdministrationO.,333.7916 Sa158P, Management. Industrial Management,N/A,2008,0,https://libswu.on.worldcat.org/oclc/860739987
860740648,พฤติกรรมและการสื่อสารในองค์การ /,อรอนงค์ สวัสดิ์บุรี.,302.35 อ383พ, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2012,0,https://libswu.on.worldcat.org/oclc/860740648
860741180,การคิดสร้างสรรค์เพื่อการจัดการคุณค่า /,สุรชัย รดาการ; มหาวิทยาลัยเกษตรศาสตร์.,153.42 ก445(4), Management. Industrial Management,"สำนักพิมพ์มหาวิทยาลัยเกษตรศาสตร์,",2012,0,https://libswu.on.worldcat.org/oclc/860741180
860741787,การจัดการแห่งอนาคต /,"บรีน, บิล.; คมสัน ขจรชีพพันธุ์งาม.; วีรวุธ มาฆะศิรานนท์.",658 ฮ352ก 2553, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2010,0,https://libswu.on.worldcat.org/oclc/860741787
860741897,วิธีเขียนแผนธุรกิจ /,ชัยเสฏฐ์ พรหมศรี,658.4012 ช447ว 2554, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2011,0,https://libswu.on.worldcat.org/oclc/860741897
860744234,จัดการเวลาให้มีมากกว่า 24 ชั่วโมง ไม่ยาก /,ทวีวรรณ กมลบุตร,650.11 ท224จ 2555, Management. Industrial Management,"ธิงค์ บียอนด์ บุ๊คส์,",2012,0,https://libswu.on.worldcat.org/oclc/860744234
860770280,ระบบตัดสินใจไม่ให้พลาด /,"จอห์นสัน, สเปนเซอร์; เบญจพร ทังเกษมวัฒนา",153.83 จ213ร 2545, Management. Industrial Management,"ซีเอ็ดยูเคชั่น,",2002,0,https://libswu.on.worldcat.org/oclc/860770280
860776850,คู่มือ CEO MD GM Boss ยุคใหม่ /,ธวัชชัย พืชผล,658.4 ธ395ค, Management. Industrial Management,"ซีเอ็ดยูเคชั่น,",2002,0,https://libswu.on.worldcat.org/oclc/860776850
860795543,การบริหารจัดการเชิงจิตวิทยา :หลักการ การประยุกต์ และกรณีศึกษา /,ธร สุนทรายุทธ,658.4 ธ311ก, Management. Industrial Management,"เนติกุลการพิมพ์,",2010,0,https://libswu.on.worldcat.org/oclc/860795543
860796910,การสื่อสารในองค์การ /,ณัฏฐ์ชุดา วิจิตรจามรี; มหาวิทยาลัยเกษตรศาสตร์.,302.35 ณ311ก, Management. Industrial Management,"สำนักพิมพ์มหาวิทยาลัยเกษตรศาสตร์,",2010,0,https://libswu.on.worldcat.org/oclc/860796910
860797576,พลวัตการจัดการความขัดแย้ง /,"เมเยอร์, เบอร์นาร์ด, เอส; บรรพต ต้นธีรวงศ์",658.4053 ม756พ, Management. Industrial Management,"คบไฟ,",2010,0,https://libswu.on.worldcat.org/oclc/860797576
860797624,การจัดการนวัตกรรมสำหรับผู้บริหาร ฉบับปรับปรุงใหม่ /,ศุภชัย หล่อโลหการ; ภคพงศ์ พรมนุชาธิป; ปัทมาวดี พัวพรหมยอด; สำนักงานนวัตกรรมแห่งชาติ,658.4038 ส691ก 2553, Management. Industrial Management,"สำนักงาน,",2010,0,https://libswu.on.worldcat.org/oclc/860797624
860797643,ระบบไอซีทีและการจัดการยุคใหม่ /,พงษ์ศักดิ์ ผกามาศ; สวรรณ์ ขุนพิลึก,004 พ164ร, Management. Industrial Management,"วิตตี้กรุ๊ป,",2010,0,https://libswu.on.worldcat.org/oclc/860797643
860797714,การตรวจวินิจฉัยองค์การเพื่อการพัฒนาสู่ความเป็นเลิศ /,จิราภรณ์ ตั้งกิตติภากรณ์,658.406 จ535ก, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2010,0,https://libswu.on.worldcat.org/oclc/860797714
860797749,ผู้นำแห่งการเปลี่ยนแปลง /,"แบล็ก, เจ. สจ๊วต; เกรเกอร์เซ็น, ฮัล บี.; ปวีณา แปลงประวัติ",658.4 บ895ผ, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2010,0,https://libswu.on.worldcat.org/oclc/860797749
860797750,วิธีเขียนแผนธุรกิจ /,ชัยเสฏฐ์ พรหมศรี,658.4012 ช447ว, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2010,0,https://libswu.on.worldcat.org/oclc/860797750
860797874,อ่าน HR มาเล่าเอา HR มาเขียน /,สมบัติ กุสุมาวลี,658.3 ส254อ, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2010,0,https://libswu.on.worldcat.org/oclc/860797874
860798473,สื่อประชาสัมพันธ์ /,อรุณรัตน์ ชินวรณ์,302.23 อ413ส, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2010,1,https://libswu.on.worldcat.org/oclc/860798473
