,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
1434172780,2021 2nd International Conference on Artificial Intelligence and Education (ICAIE) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1434172780
1435762445,"2016 International Conference on Interactive Mobile Communication, Technologies and Learning (IMCL) :17-19 October 2016, San Diego, CA, USA /","Institute of Electrical and Electronics Engineers,","IEEE,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435762445
1435762671,2022 IEEE 5th Eurasian Conference on Educational Innovation (ECEI) /,"Meen, Teen-Hang,","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435762671
1435763005,"2021 International Conference Advancement in Data Science, E-learning and Information Systems (ICADEIS) /","Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435763005
1435763575,"2023 22nd RoEduNet Conference :Networking in Education and Research : proceedings : Craiova, Romania, September 21st-22nd /","RoEduNet IEEE International Conference; Institute of Electrical and Electronics Engineers,Romania.Universitatea din Craiova,Universitatea ""Al. I. Cuza"" din Iași,Carnegie Institute of Technology,IEEE Romania Section,","The Institute of Electrical and Electronics Engineers, Inc.,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435763575
1435765718,"""2022 International Conference on Information System, Computing and Educational Technology (ICISCET)"" /","International Conference on Information System,","IEEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435765718
1438985314,2021 2nd International Conference on Big Data and Informatization Education (ICBDIE) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1438985314
1438985745,2021 19th International Conference on Emerging eLearning Technologies and Applications (ICETA) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1438985745
1438987259,"""2023 IEEE 12th International Conference on Educational and Information Technology (ICEIT)"" /","Institute of Electrical and Electronics Engineers,","IEEE,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1438987259
1438992699,"2021 International Symposium on Advances in Informatics, Electronics and Education (ISAIEE) /","Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1438992699
1439605121,"2014 IEEE International Conference on MOOC, Innovation and Technology in Education (MITE 2014) :Patiala, India, 19 - 20 December 2014 /","Institute of Electrical and Electronics Engineers (IEEE),","Institute of Electrical and Electronics Engineers (IEEE),",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1439605121
1439605169,"Information Technology Based Higher Education and Training (ITHET), 2015 International Conference on /","Institute of Electrical and Electronics Engineers,","IEEE,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1439605169
1439606044,2022 20th International Conference on Emerging eLearning Technologies and Applications (ICETA) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1439606044
1439607078,"2022 International Symposium on Advances in Informatics, Electronics and Education (ISAIEE) /","Institute of Electrical and Electronics Engineers,","IEEE Computer Society,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1439607078
1440490343,PAPSCU excellent academic research link (PEARL) bulletin.,N/A,"Philippine Association of Private Schools, Colleges & Universities",2020,N/A,2350-8027, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1440490343
1443082670,Proceedings of the International Conference on Educational Technology and Social Science (ICoETS 2023).,"Ansari, Bansu Irianto.Sagita, Mustakim.","Atlantis Press (Zeger Karssen),",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1443082670
1443531670,Proceedings of the 2nd International Conference of Science and Technology in Elementary Education (ICSTEE 2023) /,"International Conference of Science and Technology in Elementary Education; Mahmud, Ramlan,","Atlantis Press,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1443531670
1446131019,Perspectivas Contemporáneas en Educación.,"Cabero Fayos, Ismael.","Dykinson, S.L.,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1446131019
1446131308,Transformando la Educación.,"Hervás-Gómez, Carlos.; Díaz-Noguera, María Dolores.Florina Grosu, Emilia.","Dykinson, S.L.,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1446131308
1450412750,Atos de Pesquisa em Educação.,"Universidade Regional de Blumenau,",Universidade Regional de Blumenau,2000,N/A,1809-0354, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1450412750
1450563685,Storytelling as a cultural practice :pedagogical and linguistic perspectives /,"Gatti, Maria Cristina,Hoffmann, Jeanette,","Peter Lang,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1450563685
1450893848,Global agendas and education reforms :a comparative study /,"Akgün, Birol,Alpaydın, Yusuf,","Palgrave Macmillan,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1450893848
1452248257,Partnership-Based Governance and Standardization of Vocational Teacher Education in Ukraine,"Deißinger, ThomasMelnyk, Oksana","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1452248257
1452506468,"Digital Transformation in Educational OrganizationsLeadership, Innovation and Industry 4.0 /","Poszytek, Paweł","Taylor & Francis,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1452506468
1454132029,Mythen des Lesens :Über eine Kulturtechnik in Zeiten gesellschaftlichen Wandels /,"Achtermeier, Dominik,Kosch, Lukas,","transcript Verlag,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1454132029
1457222529,"De La Salle Lipa journal of education, arts & sciences.","De La Salle Lipa,",De La Salle Lipa,2015,N/A,2449-4429, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1457222529
1458757319,Una Mirada Al Futuro en la Enseñanza en Ciencias de la Salud,"Oliva Contero, Julio.; Quintero Cabello, Ana.","Dykinson, S.L.,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1458757319
1458761392,Los Contextos Comunicativos de la Calidad Del Aire,"Parejo Cuéllar, Macarena.; Pinilla Gil, Eduardo.Fernández Rodríguez, Santiago.","Dykinson, S.L.,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1458761392
1458994070,Scholarum :journal of education.,"De La Salle Lipa,","De La Salle Lipa,",2021,N/A,2799-1806, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1458994070
1464024398,40 BEGRIFFE FUR EINE SCHREIBWISSENSCHAFT;KONZEPTUELLE PERSPEKTIVEN AUF PRAXIS UND PRAKTIKEN DES SCHREIBENS (EDITION 1),N/A,"WBV MEDIA,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1464024398
1464072826,Hochschullehre postdigital :Lehren und Lernen neu gestalten,"Vöing, Nerea,Jenert, Tobias,; Knowledge Unlatched (Firm)Open Research Library.","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1464072826
1464074097,PlaUsiBel lehren und lernen :Ein didaktischer Ansatz zur beruflichen Teilhabe,"Kranert, Hans-Walter,; Stein, Roland,Hascher, Philipp,; Knowledge Unlatched (Firm)Open Research Library.","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1464074097
1467282649,TEILHABE AN GESELLSCHAFTLICHER TRANSFORMATION STARKEN;DER BEITRAG DER ARBEITSBEZOGENEN UND DER TECHNISCHEN BILDUNG,ISABELLE PENNING; MARTIN BINDER; MARIANNE FRIESE.,"WBV MEDIA GMBH & CO KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1467282649
1472497273,ANERKENNUNGSVERHALTNISSE IN DER SCHULE  :empirische untersuchungen im kontext der auffangzeit im... schweizer kindergarten.,"STAUB, SABINA.","SPRINGER VS,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1472497273
1473996527,Revista internacional de tecnologías en la educación.,N/A,Eagora Science,2010,N/A,2386-8384, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1473996527
1473997142,Edutech review :international education technologies review.,N/A,"Eagora Science,",2021,N/A,2695-9925, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1473997142
1474904288,BARRIEREN DIGITALER TEILHABE ERKENNEN UND UBERWINDEN;EIN LEITFADEN FUR DIE PRAXIS,MARIANNE KREUDER-SCHOCK; SYLVIA LIETZ; IRINA KREID.,"WBV MEDIA GMBH & CO KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1474904288
1474904734,BILDUNG AUF EINEN BLICK 2023;OECD-INDIKATOREN,OECD.,"WBV MEDIA GMBH & CO KG,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1474904734
1474904895,WEITERBILDUNGSSTATISTIK IM VERBUND 2021,HEIKE HORN; THOMAS LUX; DEUTSCHES INSTITUT FUR ERW.,"WBV MEDIA GMBH & CO KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1474904895
1476542901,Digitale Prüfungsszenarien in der HochschuleDidaktik - Technik - Vernetzung /,"Bedenlier, SvenjaGerl, StefanieKüppers, BastianBandtel, Matthias","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1476542901
1476543691,"Vom Studienstart bis zum BerufseinstiegMotive, Herausforderungen und Zukunftsperspektiven im dualen Studium /","Deuer, ErnstMeyer, Thomas","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1476543691
1476940418,INNOVACION E INVESTIGACION CON TECNOLOGIA EDUCATIVA  :explorando las posibilidades de la educacion del futuro.,"TEJADA GARITANO, ENEKO (COORDINADOR); GARAY RUIZ,","DYKINSON,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1476940418
1477259015,Bildung in Deutschland 2024 :Ein indikatorengestützter Bericht mit einer Analyse zu beruflicher Bildung /,innengruppe Bildungsberichterstattung,"wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1477259015
1479476959,AKTUELLE ANSATZE UND FORSCHUNGSBEFUNDE ZUR BERUFLICHEN BILDUNG IM GESUNDHEITS- UND PFLEGEBEREICH,ULRIKE WEYLAND; WILHELM KOSCHEL.,"WBV MEDIA GMBH & CO KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1479476959
1479940486,Lebenslanges Lernen und Hochschulbildung.,"Adorno, Julietta.","Bookwire GmbH; wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1479940486
1481072382,Nachhaltigkeitsorientierte Weiterbildungsdidaktik.,"Müller, Claudi.; Müller, Claudia/Pranger, Ja.Reißland, Jens.","Bookwire GmbH; wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1481072382
1481605282,Krise und Nachhaltigkeit - Herausforderungen für berufliche BildungBeiträge zur 8. Berufsbildungsforschungskonferenz (BBFK) /,"Schlögl, PeterBarabasch, AntjeBock-Schappelwein, Julia","wbv Media GmbH & Co. KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1481605282
1481724519,TRANSFORMATION UND DIGITALISIERUNG;NEUES BERUFLICHES LEHREN UND LERNEN,KLAUS JENEWEIN; THOMAS VOLLMER; TORBEN KARGES; WIL.,"WBV MEDIA GMBH & CO KG,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1481724519
1481790987,Proceedings of the 2024 4th International Conference on Modern Educational Technology and Social Sciences (ICMETSS 2024).,"International Conference on Modern Educational Technology and Social Sciences :; Balakrishnan, VishalacheA. Ghani, Muhammad Faizal Bin A. Ghani.Abdul Razak, Rafiza Binti Abdul Razak.Al Murshidi, Ghadah Hassan.","Atlantis Press (Zeger Karssen),",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1481790987
1481795656,Proceedings of the 4th International Conference on Education and Technology (ICETECH 2023).,"International Conference on Education and Technology :; Handhika, Jeffry.Lukitasari, Marheny.Ricahyono, Sigit.Nugraha, Dewanta Arya.","Atlantis Press (Zeger Karssen),",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1481795656
1482268270,"Digital Feedback in Higher EducationTeaching Practices, Student Voices, and Research Findings.","Schluer, Jennifer.; Arndt, Maria.","transcript Verlag,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1482268270
1482268392,Proceedings of the 3rd International Conference on Educational Technology and Social Science (ICoETS 2024).,"Maulina, Suci.Fajri, Heri.Diana, Novita.Fauziah, Fauziah.Nurjannah, Nurjannah.Qashary, Auzan.Saputri, Yuni.","Atlantis Press (Zeger Karssen),",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1482268392
1482715790,Digital gestützte Lehre :Innovative Konzepte zur digitalen und analogen Lehre an Hochschulen /,"Fahr, Uwe,Riegler, Peter,","Springer VS,",2025,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1482715790
1484186095,CORONA-SEMESTER REFLEKTIERT;EINBLICKE EINER KOLLABORATIVEN AUTOETHNOGRAPHIE,AUTOR:INNENGRUPPE AEDIL.,"WBV MEDIA GMBH & CO KG,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484186095
1484186489,ZUR METHODIK DER FORDERUNG DER HANDLUNGSFAHIGKEIT GEISTIGBEHINDERTER,HANS-JURGEN PITSCH.,"WBV MEDIA GMBH & CO KG,",2019,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484186489
1484186509,BILDUNG AUF EINEN BLICK 2022;OECD-INDIKATOREN,OECD.,"WBV MEDIA GMBH & CO KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484186509
1484186571,SELBSTORGANISIERTES LERNEN IN DER WEITERBILDUNG;ERWACHSENE(N)LERNEN IN SELBSTLERNARCHITEKTUREN,NICOLAS SCHRODE; STEPHANIE JURASCHEK; BARBARA BURG.,"WBV MEDIA GMBH & CO KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484186571
1484186573,"ERIK METHODOLOGICAL REPORT II;IMPLEMENTATION, DATA QUALITY AND DATA STRUCTURE OF THE ERIK-SURVEYS 2020",DIANA D. SCHACHT; BENJAMIN GEDON; JAKOB J. GILG; S.,"WBV MEDIA GMBH & CO KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484186573
1484187005,WISSENSCHAFT WELTOFFEN 2021;FACTS AND FIGURES ON THE INTERNATIONAL NATURE OF STUDIES AND RESEARCH IN GERMANY AND WORLDWIDE,DZHW; DAAD.,"WBV MEDIA GMBH & CO KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484187005
1484542502,The teacher in the machine :a human history of education technology /,"Trumbore, Anne M.,","Princeton University Press,",2025,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484542502
1484855516,Hochschullehre gemeinsam voranbringen.,"Barbarino, Christi.; Barbarino, Christin/Finsterer, Teres.Girgensohn, Katrin.","Bookwire GmbH; wbv Media GmbH & Co. KG,",2025,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484855516
1484884422,Teaching reading comprehension in a digital world :evidence-based contributions using PIRLS and digital texts /,"Bruggink, Marian,; Swart, Nicole,Lee, Annelies van der,Segers, Eliane,","Springer,",2025,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1484884422
1485169186,Interaktive Aufgabenbearbeitung im sprachlichen Anfangsunterrichteine videografische Studie über die Bearbeitung von Lese- und Schreibaufgaben in Klasse 1.,N/A,"VERLAG BARBARA BUDRICH,",2025,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1485169186
